mls,price,address,beds,baths,sqft,year_built,lot_size,garage,agent,city
2113442,"$892,600","1362 W Valley Dr, Lindon, UT 84042",3,3,3652,2025,0.22 Ac,2113442,"Contact Agent C Terry Clark 801-550-0903 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lindon
2111621,"$495,000","99 W 400 N, Lindon, UT 84042",5,2,2112,1961,0.36 Ac,2111621,"Contact Agent Haley Carlson 385-248-1314 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lindon
2111320,"$675,000","523 W 100 S, Lindon, UT 84042",5,3,3896,1977,0.44 Ac,2111320,"Contact Agent James Ewell 801-380-7018 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lindon
2111011,"$489,000","405 N 150 E, Lindon, UT 84042",4,2,1850,1960,0.24 Ac,2111011,"Contact Agent Samuel Edward Clements 801-717-9077 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lindon
2110771,"$994,500","611 N Briarwood Ln, Lindon, UT 84042",4,3,4355,2025,0.20 Ac,2110771,"Contact Agent C Terry Clark 801-550-0903 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lindon
2109495,"$849,500","276 E 200 N, Lindon, UT 84042",6,3,3815,1978,0.48 Ac,2109495,"Contact Agent Kyler Story 801-787-2317 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lindon
2104147,"$1,850,000","364 W 600 N, Lindon, UT 84042",6,5,5749,2000,0.58 Ac,4,"Contact Agent Jonathan Day 801-916-6035 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lindon
2102769,"$779,000","425 N Locust Ave, Lindon, UT 84042",6,3,4284,1959,0.64 Ac,2102769,"Contact Agent Joshua Sterling 385-204-5596 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lindon
2101471,"$4,150,000","271 N 400 E, Lindon, UT 84042",10,7,19014,2008,8 ac,2101471,"Contact Agent Curtis McDougal 801-580-4361 Co-Agent Lori E. McDougal 801-556-7088 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lindon
2100835,"$3,499,000","1051 E 100 N, Lindon, UT 84042",6,5,10550,2006,0.74 Ac,2100835,"Contact Agent Cori Vanderbeek 801-721-5123 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lindon
2100133,"$849,000","151 N 1110 E, Lindon, UT 84042",5,4,3624,1995,0.40 Ac,2100133,"Contact Agent Amy G. Hart 801-376-7163 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lindon
2098686,"$533,500","574 N Cornstalk Ln, Lindon, UT 84042",3,3,2020,2025,0.07 Ac,2098686,"Contact Agent C Terry Clark 801-550-0903 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lindon
2097655,"$497,300","575 N Buffalo Grass Ln, Lindon, UT 84042",3,3,1939,2025,0.07 Ac,2097655,"Contact Agent C Terry Clark 801-550-0903 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lindon
2094762,"$970,000","1320 E Canberra Dr, Lindon, UT 84042",6,4,5077,1994,0.35 Ac,2094762,"Contact Agent Charity Peterson 801-547-7881 Co-Agent Sean Peterson 801-623-1098 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lindon
2093547,"$735,000","1434 W Watson Ln, Lindon, UT 84042",6,4,3118,2022,0.16 Ac,2093547,"Contact Agent Terry Bailey 801-404-6896 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lindon
2083042,"$599,900","1424  Gala Ln, Lindon, UT 84042",2,2,2985,2021,0.15 Ac,2083042,"Contact Agent Katherine Laub 772-538-7181 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lindon
2061576,"$1,381,000","190 E 800 N, Lindon, UT 84042",3,3,3020,2025,0.46 Ac,2,"Contact Agent Adrien Fryer 801-885-9996 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lindon
2061574,"$1,507,000","150 E 800 N, Lindon, UT 84042",4,4,3610,2025,0.47 Ac,3,"Contact Agent Adrien Fryer 801-885-9996 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lindon
2061575,"$1,381,000","170 E 800 N, Lindon, UT 84042",3,3,3020,2025,0.46 Ac,2,"Contact Agent Adrien Fryer 801-885-9996 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lindon
2124160,"$579,900","3628 W 2740 N, Lehi, UT 84048",3,3,2568,2021,0.07 Ac,2124160,"Contact Agent Brent T. Andersen 801-403-4400 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2124168,"$574,900","1249 W 1800 N, Lehi, UT 84043",3,3,1974,1991,0.19 Ac,2124168,"Contact Agent Brittany Walker 801-647-4043 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2061573,"$1,507,000","130 E 800 N, Lindon, UT 84042",4,4,3610,2025,0.62 Ac,3,"Contact Agent Adrien Fryer 801-885-9996 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lindon
2123682,"$724,900","3937 W 950 N, Lehi, UT 84048",3,3,3810,2025,0.12 Ac,2123682,"Contact Agent Blade Edwards 435-979-9099 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2123693,"$1,074,900","1155 W 2980 N, Lehi, UT 84043",4,4,4403,2026,0.11 Ac,2123693,"Contact Agent Carolee Hernandez 801-882-1837 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2123742,"$1,090,735","5894 N Canyon Rim Rd  #621, Lehi, UT 84048",4,4,3507,2025,0.23 Ac,2123742,"Contact Agent Joshua J Lee 801-232-2503 Co-Agent Travis Schloderer 714-225-4668 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2123675,"$709,900","3925 W 950 N  #454, Lehi, UT 84048",4,3,3531,2025,0.15 Ac,2123675,"Contact Agent Skyler Zanjanipour 469-816-7462 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2123540,"$699,000","4089 W 1700 N  #618, Lehi, UT 84043",5,4,3595,2018,0.11 Ac,2123540,"Contact Agent Bryson Hunter 801-400-2916 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2123461,"$724,900","3971 W 1000 N  #441, Lehi, UT 84048",4,3,3644,2025,0.11 Ac,2,"Contact Agent Jack Andrews 801-830-3881 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2123536,"$564,990","1970 N 2090 W, Lehi, UT 84043",3,3,1919,2025,0.13 Ac,2123536,"Contact Agent Nicole SaBell 385-452-8342 Co-Agent Jesus J Diaz 435-412-3192 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2123580,"$620,000","2399 N 3370 W, Lehi, UT 84043",4,4,2989,2018,0.10 Ac,4,"Contact Agent Madhu K. Chengat 801-556-4640 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2123622,"$653,900","3913 W 950 N  #453, Lehi, UT 84048",4,3,2863,2025,0.11 Ac,2,"Contact Agent Skye Johansen 801-368-0829 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2123455,"$704,900","1044 N Canvasback Dr  #407, Lehi, UT 84048",4,3,3178,2025,0.02 Ac,2123455,"Contact Agent Nicholas Chappell 801-300-6965 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2123416,"$642,000","798 S 925 W, Lehi, UT 84043",6,3,2556,2007,0.19 Ac,2123416,"Contact Agent Shaanta Kamai 801-380-2010 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2123735,"$777,100","5034 W Green Ash Ln, Highland, UT 84003",4,2,3319,2025,0.09 Ac,2123735,"Contact Agent C Terry Clark 801-550-0903 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2123727,"$727,600","5042 W Green Ash Ln, Highland, UT 84003",3,3,2675,2025,0.09 Ac,2,"Contact Agent C Terry Clark 801-550-0903 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2123368,"$950,000","4308 N Braiken Ridge Dr  #107, Lehi, UT 84048",4,4,4722,2025,0.19 Ac,2,"Contact Agent Kaetlyn Anne Hawkins 385-377-5672 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2123677,"$1,197,700","5093 W Crimson Oak Ln, Highland, UT 84003",2,3,4418,2025,0.25 Ac,2,"Contact Agent C Terry Clark 801-550-0903 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2123723,"$762,900","5056 W Green Ash Ln, Highland, UT 84003",3,3,3011,2025,0.09 Ac,2123723,"Contact Agent C Terry Clark 801-550-0903 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2123620,"$2,249,000","6576 W 9810 N, Highland, UT 84003",6,6,6596,2025,"6,596 sq. ft",1,"Contact Agent Richard Thomas McDonald 801-910-1029 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2123213,"$929,000","2752 N 600 E, Lehi, UT 84043",7,5,4782,1986,0.49 Ac,2123213,"Contact Agent Maggie E Lowe 801-427-6973 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2123113,"$499,900","1610 N 1125 W, Lehi, UT 84043",3,2,1115,1993,", AC",2123113,"Contact Agent Robert McDonald 801-244-3161 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2123522,"$700,000","9748 N Caldwell Pl, Highland, UT 84003",4,4,2841,2022,0.07 Ac,2123522,"Contact Agent Kandee Myers 801-921-3334 Co-Agent Lori A Myers 520-286-2591 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2123039,"$1,079,900","5886 N Canyon Rim Rd  #622, Lehi, UT 84048",4,4,3506,2025,0.18 Ac,2123039,"Contact Agent Joshua J Lee 801-232-2503 Co-Agent Travis Schloderer 714-225-4668 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2121784,"$819,000","4756 W 10370 N, Highland, UT 84003",7,3,3799,2004,0.33 Ac,2121784,"Contact Agent Monique Higginson 801-205-8235 Co-Agent Jennifer Holmstead 801-554-7678 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2122900,"$619,000","2384 N Lazy J Ln, Lehi, UT 84048",4,4,2989,2018,0.10 Ac,2122900,"Contact Agent Cody Raymond 806-392-0542 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2121525,"$2,200,000","6447 W Sunrise Dr, Highland, UT 84003",6,5,6688,2023,0.62 Ac,2,"Contact Agent Paige Steckling 760-801-7993 Co-Agent Kayla Morrow 661-802-1622 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2122857,"$815,000","975 E 2850 N, Lehi, UT 84043",6,4,3134,2002,0.34 Ac,2,"Contact Agent Cheralee Palmer 801-503-2159 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2121264,"$850,000","11825 N 6260 W, Highland, UT 84003",5,4,2992,2005,0.20 Ac,2121264,"Contact Agent Lance Warnick 801-755-1060 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2122724,"$849,900","1591 S 1740 W, Lehi, UT 84043",3,3,4169,2019,0.39 Ac,2122724,"Contact Agent Alison Pruitt 801-822-4984 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2120356,"$1,199,000","6372 W 10400 N, Highland, UT 84003",3,4,2971,1990,1.50 Ac,2120356,"Contact Agent Courtney Maddox 801-420-6051 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2122683,"$630,000","653 S Willow Park, Lehi, UT 84043",4,3,2554,2007,0.22 Ac,2122683,"Contact Agent Kelly Ellis 801-599-8580 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2120967,"$968,000","9780 N 6000 W, Highland, UT 84003",6,3,3764,1965,1.01 Ac,2120967,"Contact Agent Sheri Spencer 801-369-2349 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2122657,"$1,199,000","1802 W Oak Creek Cir, Lehi, UT 84048",4,4,6383,2023,0.21 Ac,2122657,"Contact Agent Cody Ellison 385-319-6905 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2119948,"$613,990","4812 W Pocosin Ct, Highland, UT 84003",3,2,2914,2025,0.06 Ac,4,"Contact Agent Robert Prpich 801-520-0829 Co-Agent Jill M Rodeback 801-358-8149 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2122645,"$499,900","652 S 500 W, Lehi, UT 84043",3,2,1176,1994,0.21 Ac,2122645,"Contact Agent Robert McDonald 801-244-3161 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2119880,"$1,950,000","10535 N Janie Ln, Highland, UT 84003",5,4,6671,2016,0.80 Ac,4,"Contact Agent Angela Evans 801-420-7983 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2122587,"$1,650,000","68 E Tailsman Ave  #185, Lehi, UT 84048",3,3,6200,2025,0.28 Ac,2122587,"Contact Agent Kaetlyn Anne Hawkins 385-377-5672 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2119135,"$1,450,000","6373 W 10500 N, Highland, UT 84003",6,4,4849,1998,0.91 Ac,2119135,"Contact Agent Courtney Maddox 801-420-6051 Co-Agent Boo Maddox 385-522-0168 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2122586,"$687,000","2886 N Desert Forest Ln, Lehi, UT 84043",5,4,3456,2011,0.16 Ac,2122586,"Contact Agent Brett Butler 801-301-6435 Co-Agent Linda Secrist 801-455-9999 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2118941,"$574,990","10088 N Loblobby Ln, Highland, UT 84003",4,4,2162,2025,0.07 Ac,2,"Contact Agent Jill M Rodeback 801-358-8149 Co-Agent Robert Prpich 801-520-0829 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2122564,"$495,000","171 E 400 N, Lehi, UT 84043",3,1,1430,1900,0.20 Ac,,"Contact Agent Jill deHoyos 801-358-0317 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2118617,"$824,900","5018 W Northwood Ln, Highland, UT 84003",4,4,3300,2022,0.11 Ac,3,"Contact Agent Amy Laster 801-687-4663 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2118175,"$572,990","4822 W Pocosin Ct, Highland, UT 84003",3,3,2503,2025,0.06 Ac,2,"Contact Agent Robert Prpich 801-520-0829 Co-Agent Jill M Rodeback 801-358-8149 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2122049,"$915,555","5976 N Canyon Rim Dr  #615, Lehi, UT 84048",4,4,3631,2025,0.20 Ac,2122049,"Contact Agent Joshua J Lee 801-232-2503 Co-Agent Travis Schloderer 714-225-4668 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2122050,"$1,159,000","1632 W Canyon Rim Rd  #606, Lehi, UT 84048",6,5,4654,2025,0.20 Ac,2122050,"Contact Agent Joshua J Lee 801-232-2503 Co-Agent Travis Schloderer 714-225-4668 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2118105,"$695,000","4968 W Evergreen Ln, Highland, UT 84003",4,3,3254,2023,0.07 Ac,2118105,"Contact Agent Logan Zylstra 909-967-0969 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2121678,"$1,195,000","1301 N 900 W  #12, Lehi, UT 84043",4,4,3424,2022,0.19 Ac,2121678,"Contact Agent Bridger Jessop 801-671-8139 Co-Agent Branden Edwards 801-652-3294 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2123901,"$599,900","1798 N 860 W, Orem, UT 84057",5,3,2584,1993,0.19 Ac,2123901,"Contact Agent Daniel Dixon 801-228-7718 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2116950,"$571,990","4811 W Pocosin Ct, Highland, UT 84003",3,3,2503,2025,0.06 Ac,2,"Contact Agent Robert Prpich 801-520-0829 Co-Agent Jill M Rodeback 801-358-8149 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2121604,"$559,900","3741 W 670 N, Lehi, UT 84043",3,3,3067,2021,0.08 Ac,2121604,"Contact Agent Rodger Jessop 801-529-2688 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2123867,"$525,000","184  Woodland Dr, Orem, UT 84097",4,2,2173,1965,0.21 Ac,2123867,"Contact Agent Joseph Ellis 801-823-1269 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2116740,"$1,499,000","6692 W 9770 N, Highland, UT 84003",4,4,4571,1985,0.75 Ac,2116740,"Contact Agent Cortney M Hoffman 801-857-1497 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2123760,"$724,000","790 W 550 S, Orem, UT 84058",6,3,3460,1993,0.20 Ac,2123760,"Contact Agent Caleb A Deibert 435-229-8648 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2121567,"$636,900","2783 N 3930 W, Lehi, UT 84048",3,3,2628,2025,0.06 Ac,2121567,"Contact Agent C Terry Clark 801-550-0903 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",lehi
2115684,"$573,990","4816 W Pocosin Ct, Highland, UT 84003",3,3,2672,2025,0.06 Ac,2,"Contact Agent Robert Prpich 801-520-0829 Co-Agent Jill M Rodeback 801-358-8149 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
